Category,Category2,Category3,Manufacturer,Product Name,ASIN Code,Description,Image URL,Price,J.Discount Price,K.Stock,L.Tax,M.Status,N.URL,O.Point,P.Point Type,Q.Related Item,R.Related Item,S.Cross Sell,T.Meta Key Words,U.Meta Description,V.Delete Key,W.Cost,X.Price2,Y.Tag,Z.Shipping Fee
Toys & Games,Action Fugures,,Little Busters,"Little Busters PVC Figures - Kudryavka Noumi (3"" Figure)",B004FK52S6,"Komari, a character from the Little Busters anime series, featured as a PVC Figure. She stands between 3"" (7 cm) in height, and may require minimal assembly. Packaged in a color, window-box packaging, with Japanese text. Includes a 3"" (7 cm) diameter base.",41NX7PKeJfL.jpg/4175zXNnmDL.jpg/41l25TP4pML.jpg/51GaJf0DYuL.jpg//41NX7PKeJfL.jpg/41NX7PKeJfL.jpg,36.95,,100,,1,http://www.amazon.com/Little-Busters-PVC-Figures-Kudryavka/dp/B004FK52S6/ref=sr_1_338?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-338&keywords=Japan+import&tag=myhawa07-20,0.72,2,,,,"Toys & Games/Little Busters PVC Figures - Kudryavka Noumi (3"" Figure)/Little Busters","Komari, a character from the Little Busters anime series, featured as a PVC Figure. She stands between 3"" (7 cm) in height, and may require minimal assembly. Packaged in a color, window-box packaging, with Japanese text. Includes a 3"" (7 cm) diameter base.",,,,,
Toys & Games,Action Fugures,,Neon Genesis Evangelion,Neon Genesis Evangelion - Rei Ayanami Figures (Pink Swimsuit),B007FFB674,Rei is off to the beach in her pink swimsuit standing approx. 8 inches (20cm).,41LfYv3fgKL.jpg/41LfYv3fgKL.jpg/41LfYv3fgKL.jpg/41LfYv3fgKL.jpg/41LfYv3fgKL.jpg/41LfYv3fgKL.jpg/41LfYv3fgKL.jpg,27.99,,100,,1,http://www.amazon.com/Neon-Genesis-Evangelion-Ayanami-Swimsuit/dp/B007FFB674/ref=sr_1_339?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-339&keywords=Japan+import&tag=myhawa07-20,0.63,2,,,,Toys & Games/Neon Genesis Evangelion - Rei Ayanami Figures (Pink Swimsuit)/Neon Genesis Evangelion,Rei is off to the beach in her pink swimsuit standing approx. 8 inches (20cm).,,,,,
Toys & Games,Action Fugures,,Macross F,"Macross Frontier Movie DX Ranka Lee 7"" PVC Figure (White & Brownie Ver.) Banpresto",B008ALNFAI,"Ranka figure is approximately 7"" inches tall and includes a base for displaying figure. Made of PVC plastic figure is beautifully detailed and painted, minor assembly required.",51RNdI8kJyL.jpg/41unlnCKWwL.jpg//51RNdI8kJyL.jpg/51RNdI8kJyL.jpg/51RNdI8kJyL.jpg/51RNdI8kJyL.jpg,29.99,,100,,1,http://www.amazon.com/Macross-Frontier-Figure-Brownie-Banpresto/dp/B008ALNFAI/ref=sr_1_340?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-340&keywords=Japan+import&tag=myhawa07-20,0.45,2,,,,"Toys & Games/Macross Frontier Movie DX Ranka Lee 7"" PVC Figure (White & Brownie Ver.) Banpresto/Macross F","Ranka figure is approximately 7"" inches tall and includes a base for displaying figure. Made of PVC plastic figure is beautifully detailed and painted, minor assembly required.",,,,,
Toys & Games,Action Fugures,,Banpresto,"Macross Frontier DX Special Color version PVC - Ranaka Lee (6.5"" Figure)",B003MRJNBA,"Ranka Lee and Klan Klang from Macorss Frontier, the anime series, featured as PVC figures. Each measure about 6.5"" (16 cm) in height, and require minimal assembly. Packaged in a color box packaging, with English and Japanese text. From the Banpresto Kumitateshiki (self assembly) figure series.",311LTrTkZOL.jpg/31WOL6uRDYL.jpg/41cmvh2Bd-5L.jpg/41gZm63A-TL.jpg//311LTrTkZOL.jpg/311LTrTkZOL.jpg,31.95,,100,,1,http://www.amazon.com/Macross-Frontier-Special-Color-version/dp/B003MRJNBA/ref=sr_1_341?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-341&keywords=Japan+import&tag=myhawa07-20,0.81,2,,,,"Toys & Games/Macross Frontier DX Special Color version PVC - Ranaka Lee (6.5"" Figure)/Banpresto","Ranka Lee and Klan Klang from Macorss Frontier, the anime series, featured as PVC figures. Each measure about 6.5"" (16 cm) in height, and require minimal assembly. Packaged in a color box packaging, with English and Japanese text. From the Banpresto Kumitateshiki (self assembly) figure series.",,,,,
Toys & Games,Action Fugures,,Jo Jo's Bizzare Adventure,JoJo's Bizarre Adventure (GioGio's) - Narancia Ghirga,B001JH9V8A,"From the popular Manga series, part 5 of Jojo's Bizarre Adventure. Stand roughly 4"" (9 cm). Packaged in a windowed box packaging with Japanese text.",41H03Jt9RqL.jpg/41H03Jt9RqL.jpg/41H03Jt9RqL.jpg/41H03Jt9RqL.jpg/41H03Jt9RqL.jpg/41H03Jt9RqL.jpg/41H03Jt9RqL.jpg,12.95,,100,,1,http://www.amazon.com/JoJos-Bizarre-Adventure-GioGios-Narancia/dp/B001JH9V8A/ref=sr_1_342?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-342&keywords=Japan+import&tag=myhawa07-20,0.9,2,,,,Toys & Games/JoJo's Bizarre Adventure (GioGio's) - Narancia Ghirga/Jo Jo's Bizzare Adventure,"From the popular Manga series, part 5 of Jojo's Bizarre Adventure. Stand roughly 4"" (9 cm). Packaged in a windowed box packaging with Japanese text.",,,,,
Toys & Games,Action Fugures,,Ultraman,"Ultraman Monster Pegila PVC Figure (6"" Figure)",B000VIERT6,"Pegila, a monster from the Ultraman series of movies and TV series, is featured as a ""Garage Toy"" PVC figure. He measures about 6"" (15 cm) on his base, and comes packaged in a Japanese text, window box packaging. From Ultraman Q.",512GhKia7gL.jpg/51xv2-22BdeL.jpg//512GhKia7gL.jpg/512GhKia7gL.jpg/512GhKia7gL.jpg/512GhKia7gL.jpg,29.99,,100,,1,http://www.amazon.com/Ultraman-Monster-Pegila-PVC-Figure/dp/B000VIERT6/ref=sr_1_343?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-343&keywords=Japan+import&tag=myhawa07-20,0.9,2,,,,"Toys & Games/Ultraman Monster Pegila PVC Figure (6"" Figure)/Ultraman","Pegila, a monster from the Ultraman series of movies and TV series, is featured as a ""Garage Toy"" PVC figure. He measures about 6"" (15 cm) on his base, and comes packaged in a Japanese text, window box packaging. From Ultraman Q.",,,,,
Toys & Games,Action Fugures,,Zacca,Sangoku-Shi #1 - Ryubi Brothers PVC,B000WM6TMY,"An 8"" PVC of characters from the Koutetsu Sangokushi anime (Romance of the Three Kingdoms). Packaged in a windowed box packaging with Japanese text.",41KHHK5zO2BL.jpg/41gNBx5XfYL.jpg/41VjTSnhcyL.jpg/41GfDVvbasL.jpg//41KHHK5zO2BL.jpg/41KHHK5zO2BL.jpg,29.99,,100,,1,http://www.amazon.com/Sangoku-Shi-1-Ryubi-Brothers-PVC/dp/B000WM6TMY/ref=sr_1_344?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-344&keywords=Japan+import&tag=myhawa07-20,1.35,2,,,,Toys & Games/Sangoku-Shi #1 - Ryubi Brothers PVC/Zacca,"An 8"" PVC of characters from the Koutetsu Sangokushi anime (Romance of the Three Kingdoms). Packaged in a windowed box packaging with Japanese text.",,,,,
Toys & Games,Action Fugures,,Tomy Takara,Votoms Diorama Scene - Part 2 (Set of 5),B0026QIH5Q,"Five different Mechs from Armored Trooper Votoms series, also known as Scope Dog. Each figure comes in a 4 x 5 x 3"" dome diorama, with a background and textured base. Figures themselves are about 2"" in height. Each is packaged in a box with Japanese text packaging.",41SneRnL5ZL.jpg/519cFISxnoL.jpg/512zMAw509L.jpg/51bhiSQHrUL.jpg/51Ec1qjyoiL.jpg/51q76gBQq0L.jpg/514vZahCy-L.jpg,29.99,,100,,1,http://www.amazon.com/Votoms-Diorama-Scene-Part-Set/dp/B0026QIH5Q/ref=sr_1_345?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-345&keywords=Japan+import&tag=myhawa07-20,1.08,2,,,,Toys & Games/Votoms Diorama Scene - Part 2 (Set of 5)/Tomy Takara,"Five different Mechs from Armored Trooper Votoms series, also known as Scope Dog. Each figure comes in a 4 x 5 x 3"" dome diorama, with a background and textured base. Figures themselves are about 2"" in height. Each is packaged in a box with Japanese text packaging.",,,,,
Toys & Games,Action Fugures,,Banpresto,"Gundam Seed Destiny Heroine DX - Meer Campbell (8"" Figure)",B002ZO1G0M,"A girl from the Gundam Seed Destiny anime series, featured as a PVC Figure. She stands about 8"" (20 cm) in height, and include a logo base. Packaged in color, window box packaging, with Japanese text.",413v78M0X2L.jpg/41ad2B2BLGv0L.jpg/415EpWXqUnL.jpg//413v78M0X2L.jpg/413v78M0X2L.jpg/413v78M0X2L.jpg,22.95,,100,,1,http://www.amazon.com/Gundam-Seed-Destiny-Heroine-DX/dp/B002ZO1G0M/ref=sr_1_346?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-346&keywords=Japan+import&tag=myhawa07-20,0.81,2,,,,"Toys & Games/Gundam Seed Destiny Heroine DX - Meer Campbell (8"" Figure)/Banpresto","A girl from the Gundam Seed Destiny anime series, featured as a PVC Figure. She stands about 8"" (20 cm) in height, and include a logo base. Packaged in color, window box packaging, with Japanese text.",,,,,
Toys & Games,Action Fugures,,Medicom,Medicom Korejanai Robo Pac Figure (Pre-Assembled Collection),B000BVY8OC,"Imported from Japan. Imagine a young boy on Christmas Day. There's only one thing he wants - a specific mecha model. He tears open the wrapping, the box is revealed. But it is not what he wants. It's not even the same brand, make, or model. It's a cheap knock-off. And with all the fury of a Christmas ruined, he screams ""Kore ja nai,"" Japanese for ""This is not it."" Medicom evokes that feeling with their Korejanai Robo PAC (Pre-Assembled Collection) Figure, based on an award-winning design from Zarigani Works, that resembles, vaguely, a blocky Japanese mecha robot.",41XZ8PABN9L.jpg/41XZ8PABN9L.jpg/41XZ8PABN9L.jpg/41XZ8PABN9L.jpg/41XZ8PABN9L.jpg/41XZ8PABN9L.jpg/41XZ8PABN9L.jpg,51.53,,100,,1,http://www.amazon.com/Medicom-Korejanai-Figure-Pre-Assembled-Collection/dp/B000BVY8OC/ref=sr_1_347?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-347&keywords=Japan+import&tag=myhawa07-20,2.88,2,,,,Toys & Games/Medicom Korejanai Robo Pac Figure (Pre-Assembled Collection)/Medicom,"Imported from Japan. Imagine a young boy on Christmas Day. There's only one thing he wants - a specific mecha model. He tears open the wrapping, the box is revealed. But it is not what he wants. It's not even the same brand, make, or model. It's a cheap knock-off. And with all the fury of a Christmas ruined, he screams ""Kore ja nai,"" Japanese for ""This is not it."" Medicom evokes that feeling with their Korejanai Robo PAC (Pre-Assembled Collection) Figure, based on an award-winning design from Zarigani Works, that resembles, vaguely, a blocky Japanese mecha robot.",,,,,
Toys & Games,Action Fugures,,Banpresto,"Macross Frontier DX Special Color version PVC - Klan-Klan (6.5"" Figure)",B003MRNDA2,"Ranka Lee and Klan Klang from Macorss Frontier, the anime series, featured as PVC figures. Each measure about 6.5"" (16 cm) in height, and require minimal assembly. Packaged in a color box packaging, with English and Japanese text. From the Banpresto Kumitateshiki (self assembly) figure series.",41Ycg8qBSdL.jpg/41CfxAA-C2BL.jpg/517yzyuKyxL.jpg/51Ya4G0reZL.jpg//41Ycg8qBSdL.jpg/41Ycg8qBSdL.jpg,29.99,,100,,1,http://www.amazon.com/Macross-Frontier-Special-Color-version/dp/B003MRNDA2/ref=sr_1_348?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-348&keywords=Japan+import&tag=myhawa07-20,0.81,2,,,,"Toys & Games/Macross Frontier DX Special Color version PVC - Klan-Klan (6.5"" Figure)/Banpresto","Ranka Lee and Klan Klang from Macorss Frontier, the anime series, featured as PVC figures. Each measure about 6.5"" (16 cm) in height, and require minimal assembly. Packaged in a color box packaging, with English and Japanese text. From the Banpresto Kumitateshiki (self assembly) figure series.",,,,,
Toys & Games,Action Fugures,,quesQ,QuesQ Persona 3: Elizabeth PVC Figure (Christmas Version),B00F4OIXTC,"From QuesQ! From Atlus' role playing game Persona 3 comes Elizabeth in an alluring Christmas outfit, complete with Santa hat! The figure stands 9"" tall in 1:8 scale, wearing a red Christmas outfit.",31rBlKgm2BGL.jpg/51CxUNIGAfL.jpg/51zXP3KOIDL.jpg/51X4LofbGkL.jpg/41bZtwLX85L.jpg/41lMkmlXmIL.jpg/51-6VWroEUL.jpg,123.68,,100,,1,http://www.amazon.com/QuesQ-Persona-Elizabeth-Christmas-Version/dp/B00F4OIXTC/ref=sr_1_349?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-349&keywords=Japan+import&tag=myhawa07-20,0.495,2,,,,Toys & Games/QuesQ Persona 3: Elizabeth PVC Figure (Christmas Version)/quesQ,"From QuesQ! From Atlus' role playing game Persona 3 comes Elizabeth in an alluring Christmas outfit, complete with Santa hat! The figure stands 9"" tall in 1:8 scale, wearing a red Christmas outfit.",,,,,
Toys & Games,Action Fugures,,Super Mario Brothers,Mario Galaxy Sofubi Figure - Part 2 - Boo Mario,B002NZZ56E,"A character from the popular video game for the Wii. Boo measures 7"" (17 cm) in length. He comes packaged in a blister packaging, with English and Japanese text.",31UQOpHa2uL.jpg/513T2BXDcvEL.jpg//31UQOpHa2uL.jpg/31UQOpHa2uL.jpg/31UQOpHa2uL.jpg/31UQOpHa2uL.jpg,24.99,,100,,1,http://www.amazon.com/Mario-Galaxy-Sofubi-Figure-Part/dp/B002NZZ56E/ref=sr_1_350?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-350&keywords=Japan+import&tag=myhawa07-20,0.81,2,,,,Toys & Games/Mario Galaxy Sofubi Figure - Part 2 - Boo Mario/Super Mario Brothers,"A character from the popular video game for the Wii. Boo measures 7"" (17 cm) in length. He comes packaged in a blister packaging, with English and Japanese text.",,,,,
Toys & Games,Action Fugures,,Good Smile,"Good Smile Magical Girl Lyrical Nanoha: Innocent Nanoha and Vita Nendoroid Petite Action Figure, 2-Pack",B00E4HW5FI,"From Good Smile Company. ""Brave Duel, Rerise Up."" From the manga series and social game Magical Girl Lyrical Nanoha INNOCENT comes a set of two Nendoroid Petites: Nanoha Takamachi and Vita, both wearing their barrier jackets. Alternate smiling expressions for both characters are also included. Plus: This set also includes a serial code which can be used in the Magical Girl Lyrical Nanoha INNOCENT social game.",41UdcKcI34L.jpg/51H1frj2BcPL.jpg/514Wtdm1v8L.jpg/51UMAVkTXLL.jpg/51PyJ6oPddL.jpg//41UdcKcI34L.jpg,32.64,,100,,1,http://www.amazon.com/Good-Smile-Magical-Lyrical-Nanoha/dp/B00E4HW5FI/ref=sr_1_351?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-351&keywords=Japan+import&tag=myhawa07-20,3.15,2,,,,"Toys & Games/Good Smile Magical Girl Lyrical Nanoha: Innocent Nanoha and Vita Nendoroid Petite Action Figure, 2-Pack/Good Smile","From Good Smile Company. ""Brave Duel, Rerise Up."" From the manga series and social game Magical Girl Lyrical Nanoha INNOCENT comes a set of two Nendoroid Petites: Nanoha Takamachi and Vita, both wearing their barrier jackets. Alternate smiling expressions for both characters are also included. Plus: This set also includes a serial code which can be used in the Magical Girl Lyrical Nanoha INNOCENT social game.",,,,,
Toys & Games,Action Fugures,,Star Wars,Limited edition statue of BIB Fortuna by ATTAKUS,B000FY2784,"Limited edition statue of BIB Fortuna by ATTAKUS. Figure is 40 cm (1 1/3 feet) tall. Comes packaged in a 18 1/2"" tall resealable box. English and Japanese text is on the packaging.",41D4SK6lEKL.jpg/41TTKE41QJL.jpg//41D4SK6lEKL.jpg/41D4SK6lEKL.jpg/41D4SK6lEKL.jpg/41D4SK6lEKL.jpg,99.99,,100,,1,http://www.amazon.com/Limited-statue-BIB-Fortuna-ATTAKUS/dp/B000FY2784/ref=sr_1_352?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-352&keywords=Japan+import&tag=myhawa07-20,4.5,2,,,,Toys & Games/Limited edition statue of BIB Fortuna by ATTAKUS/Star Wars,"Limited edition statue of BIB Fortuna by ATTAKUS. Figure is 40 cm (1 1/3 feet) tall. Comes packaged in a 18 1/2"" tall resealable box. English and Japanese text is on the packaging.",,,,,
Toys & Games,Action Fugures,,Neon Genesis Evangelion,Neon Genesis Evangelion - Rei Ayanami Figures (Blue Swimsuit),B007FFCL6Y,Rei is off to the beach in her blue swimsuit standing approx. 8 inches (20cm).,415S4sj11XL.jpg/415S4sj11XL.jpg/415S4sj11XL.jpg/415S4sj11XL.jpg/415S4sj11XL.jpg/415S4sj11XL.jpg/415S4sj11XL.jpg,27.99,,100,,1,http://www.amazon.com/Neon-Genesis-Evangelion-Ayanami-Swimsuit/dp/B007FFCL6Y/ref=sr_1_354?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-354&keywords=Japan+import&tag=myhawa07-20,0.63,2,,,,Toys & Games/Neon Genesis Evangelion - Rei Ayanami Figures (Blue Swimsuit)/Neon Genesis Evangelion,Rei is off to the beach in her blue swimsuit standing approx. 8 inches (20cm).,,,,,
Toys & Games,Action Fugures,,Griffin,Griffon Haganai Taisoufuku Version Next Yozora PVC Figure,B00E3KDW4Y,"From Griffon Enterprises! The president of the Neighbors' club from the light novel series dazzles in this 1/8 scale figure that measures approximately 7-1/2"" tall.",31sygTyapJL.jpg/41d5vx1LpRL.jpg/41Kortmf2BaL.jpg/41C4lEn3UYL.jpg/315x58zbPVL.jpg/41HD5a0cp2BL.jpg/41X9n5mKguL.jpg,103.52,,100,,1,http://www.amazon.com/Griffon-Haganai-Taisoufuku-Version-Yozora/dp/B00E3KDW4Y/ref=sr_1_355?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-355&keywords=Japan+import&tag=myhawa07-20,3.105,2,,,,Toys & Games/Griffon Haganai Taisoufuku Version Next Yozora PVC Figure/Griffin,"From Griffon Enterprises! The president of the Neighbors' club from the light novel series dazzles in this 1/8 scale figure that measures approximately 7-1/2"" tall.",,,,,
Toys & Games,Action Fugures,,Banpresto,"K-ON! PVC Figures - Ver 1 - Yui Hirasawa (6"" Figure)",B004A6L2CK,"The character Yui and Ritsu from K-ON, the anime series, featured as a PVC figure. She measures about 6"" (15 cm) in height. Packaged in a color, box packaging, with Japanese text. Minimal assembly may be required.",318eF9Aud-L.jpg/315BpqOyLmL.jpg/41uPhpJzjHL.jpg/41Mb30fbuyL.jpg//318eF9Aud-L.jpg/318eF9Aud-L.jpg,30,,100,,1,http://www.amazon.com/K-ON-PVC-Figures-Hirasawa-Figure/dp/B004A6L2CK/ref=sr_1_356?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-356&keywords=Japan+import&tag=myhawa07-20,0.45,2,,,,"Toys & Games/K-ON! PVC Figures - Ver 1 - Yui Hirasawa (6"" Figure)/Banpresto","The character Yui and Ritsu from K-ON, the anime series, featured as a PVC figure. She measures about 6"" (15 cm) in height. Packaged in a color, box packaging, with Japanese text. Minimal assembly may be required.",,,,,
Toys & Games,Action Fugures,,Wave,Lucky Star Kagami Hiiragi PVC figure statue,B0014BAOCS,,41ncN9N1KeL.jpg/41CNVg4Sc-L.jpg/41I5CUzBEkL.jpg/41es6hp8aGL.jpg/31BqzjwJb6L.jpg/3133X9gymQL.jpg/41jhGXofqCL.jpg,38,,100,,1,http://www.amazon.com/Lucky-Kagami-Hiiragi-figure-statue/dp/B0014BAOCS/ref=sr_1_357?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-357&keywords=Japan+import&tag=myhawa07-20,3.51,2,,,,Toys & Games/Lucky Star Kagami Hiiragi PVC figure statue/Wave,,,,,,
Toys & Games,Action Fugures,,Jo Jo's Bizzare Adventure,JoJo's Bizarre Adventure (GioGio's) - Guido Mista,B001JHBO7Q,"From the popular Manga series, part 5 of Jojo's Bizarre Adventure. Stand roughly 4"" (9 cm). Packaged in a windowed box packaging with Japanese text.",41h2BsMpS3IL.jpg/41h2BsMpS3IL.jpg/41h2BsMpS3IL.jpg/41h2BsMpS3IL.jpg/41h2BsMpS3IL.jpg/41h2BsMpS3IL.jpg/41h2BsMpS3IL.jpg,12.95,,100,,1,http://www.amazon.com/JoJos-Bizarre-Adventure-GioGios-Guido/dp/B001JHBO7Q/ref=sr_1_358?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-358&keywords=Japan+import&tag=myhawa07-20,0.9,2,,,,Toys & Games/JoJo's Bizarre Adventure (GioGio's) - Guido Mista/Jo Jo's Bizzare Adventure,"From the popular Manga series, part 5 of Jojo's Bizarre Adventure. Stand roughly 4"" (9 cm). Packaged in a windowed box packaging with Japanese text.",,,,,
Toys & Games,Action Fugures,,Kaiyodo,Victory Action Figures - Getter 1 (Repaint Version) [Toy],B000KW2R0O,,51ZuhiaAr8L.jpg/51ZuhiaAr8L.jpg/51ZuhiaAr8L.jpg/51ZuhiaAr8L.jpg/51ZuhiaAr8L.jpg/51ZuhiaAr8L.jpg/51ZuhiaAr8L.jpg,18.99,,100,,1,http://www.amazon.com/Victory-Action-Figures-Repaint-Version/dp/B000KW2R0O/ref=sr_1_359?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-359&keywords=Japan+import&tag=myhawa07-20,1.35,2,,,,Toys & Games/Victory Action Figures - Getter 1 (Repaint Version) [Toy]/Kaiyodo,,,,,,
Toys & Games,Action Fugures,,Jo Jo's Bizzare Adventure,JoJo's Bizarre Adventure (GioGio's) - Bruno Bucciarati,B001JHEYHI,"From the popular Manga series, part 5 of Jojo's Bizarre Adventure. Stand roughly 4"" (9 cm). Packaged in a windowed box packaging with Japanese text.",41o7iLeNKCL.jpg/41o7iLeNKCL.jpg/41o7iLeNKCL.jpg/41o7iLeNKCL.jpg/41o7iLeNKCL.jpg/41o7iLeNKCL.jpg/41o7iLeNKCL.jpg,12.95,,100,,1,http://www.amazon.com/JoJos-Bizarre-Adventure-GioGios-Bucciarati/dp/B001JHEYHI/ref=sr_1_360?s=toys-and-games&ie=UTF8&qid=1389879791&sr=1-360&keywords=Japan+import&tag=myhawa07-20,0.9,2,,,,Toys & Games/JoJo's Bizarre Adventure (GioGio's) - Bruno Bucciarati/Jo Jo's Bizzare Adventure,"From the popular Manga series, part 5 of Jojo's Bizarre Adventure. Stand roughly 4"" (9 cm). Packaged in a windowed box packaging with Japanese text.",,,,,
Toys & Games,Action Fugures,,Good Smile,Good Smile Fate/Zero Rin Tohsaka Petanko PVC Figure,B00DTP0LRK,"From Penguin Parade/Good Smile Company! Cute chibi figures that can sit in the palm of your hand! From the popular anime series Fate/Zero comes this pair of figures Fate/stay night, the young heroine Rin Tohsaka and the beautiful Saber in her armor, both here to join Penguin Parade's Petanko series! Petanko figures are chibi characters all sitting in the same cute pose and all small enough to fit in the palm of your hand!",416pMiofVaL.jpg/41KrA9rlKbL.jpg/41Nw6juAMeL.jpg/41OKGFHLyCL.jpg//416pMiofVaL.jpg/416pMiofVaL.jpg,33.83,,100,,1,http://www.amazon.com/Good-Smile-Tohsaka-Petanko-Figure/dp/B00DTP0LRK/ref=sr_1_361?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-361&keywords=Japan+import&tag=myhawa07-20,3.6,2,,,,Toys & Games/Good Smile Fate/Zero Rin Tohsaka Petanko PVC Figure/Good Smile,"From Penguin Parade/Good Smile Company! Cute chibi figures that can sit in the palm of your hand! From the popular anime series Fate/Zero comes this pair of figures Fate/stay night, the young heroine Rin Tohsaka and the beautiful Saber in her armor, both here to join Penguin Parade's Petanko series! Petanko figures are chibi characters all sitting in the same cute pose and all small enough to fit in the palm of your hand!",,,,,
Toys & Games,Action Fugures,,K-ON!,"K-ON PVCs - Ritsu (6"" Figure)",B00449HFZ6,"A character from K-ON, the anime series, featured as a PVC figure. She measures about 6"" (15 cm) in height. Packaged in a color, box packaging, with Japanese text. Minimal assembly may be required.",41NsJzvgloL.jpg/416j6EVA4AL.jpg/417M38ijOTL.jpg/413pSlTLQdL.jpg//41NsJzvgloL.jpg/41NsJzvgloL.jpg,33.95,,100,,1,http://www.amazon.com/K-ON-PVCs-Ritsu-6-Figure/dp/B00449HFZ6/ref=sr_1_362?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-362&keywords=Japan+import&tag=myhawa07-20,0.45,2,,,,"Toys & Games/K-ON PVCs - Ritsu (6"" Figure)/K-ON!","A character from K-ON, the anime series, featured as a PVC figure. She measures about 6"" (15 cm) in height. Packaged in a color, box packaging, with Japanese text. Minimal assembly may be required.",,,,,
Toys & Games,Action Fugures,,Tomy Takara,Votoms Diorama Scene - Part 3 (Set of 4),B0026QIH2Y,"Four different Mechs from Armored Trooper Votoms series, also known as Scope Dog. Each figure comes in a 4 x 5 x 3"" dome diorama, with a background and textured base. Figures themselves are about 2"" in height. Each is packaged in a box with Japanese text packaging.",51Q1qFBhDJL.jpg/51O3WIuO2B1L.jpg/51LNKrA-68L.jpg/51Hi9F1DuPL.jpg/51lVaXp2BZWL.jpg/51-566M2Bi0L.jpg/,29.99,,100,,1,http://www.amazon.com/Votoms-Diorama-Scene-Part-Set/dp/B0026QIH2Y/ref=sr_1_363?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-363&keywords=Japan+import&tag=myhawa07-20,0.99,2,,,,Toys & Games/Votoms Diorama Scene - Part 3 (Set of 4)/Tomy Takara,"Four different Mechs from Armored Trooper Votoms series, also known as Scope Dog. Each figure comes in a 4 x 5 x 3"" dome diorama, with a background and textured base. Figures themselves are about 2"" in height. Each is packaged in a box with Japanese text packaging.",,,,,
Toys & Games,Action Fugures,,Ultraman,"Ultraman Monster Ikarus PVC Figure (6"" Figure)",B000VIERTQ,"Ikarus, a monster from the Ultraman series of movies and TV series, is featured as a ""Garage Toy"" PVC figure. He measures about 6"" (15 cm) on his base, and comes packaged in a Japanese text, window box packaging.",41s2mTiZnhL.jpg/51Vlka2oKSL.jpg//41s2mTiZnhL.jpg/41s2mTiZnhL.jpg/41s2mTiZnhL.jpg/41s2mTiZnhL.jpg,29.99,,100,,1,http://www.amazon.com/Ultraman-Monster-Ikarus-PVC-Figure/dp/B000VIERTQ/ref=sr_1_364?s=toys-and-games&ie=UTF8&qid=1389879941&sr=1-364&keywords=Japan+import&tag=myhawa07-20,0.9,2,,,,"Toys & Games/Ultraman Monster Ikarus PVC Figure (6"" Figure)/Ultraman","Ikarus, a monster from the Ultraman series of movies and TV series, is featured as a ""Garage Toy"" PVC figure. He measures about 6"" (15 cm) on his base, and comes packaged in a Japanese text, window box packaging.",,,,,
